frame,track_id,direction,class,img_x,img_y,world_x_m,world_y_m,speed_kmh,lane,conf
20601,1530,West,car,50,579,6.205,13.899,11.3,2,0.448
20601,1429,West,car,518,72,-3.21,-3.855,2.5,3,0.371
20601,1531,East,car,1056,196,8.772,9.344,17.5,3,0.297
20602,1518,West,car,664,377,4.791,-4.74,28.3,2,0.895
20602,1521,West,car,234,633,8.5,6.844,21.9,1,0.892
20602,1510,West,car,951,227,3.496,-9.786,6.6,3,0.868
20602,1512,South,car,1191,612,4.076,8.431,8.3,2,0.844
20602,1451,East,car,878,170,2.373,2.266,0.0,2,0.791
20602,1488,East,car,843,156,1.135,1.845,0.1,1,0.749
20602,1470,South,car,1152,493,1.817,1.941,0.1,1,0.738
20602,1530,West,car,58,582,6.329,13.55,14.0,2,0.724
20602,1480,West,car,598,117,-1.22,-5.173,3.4,3,0.668
20602,1511,West,car,700,637,9.59,-3.915,13.9,1,0.613
20602,1493,West,car,1034,173,3.019,-11.051,1.5,3,0.599
20602,1420,South,car,956,689,0.799,14.333,0.0,3,0.506
20602,1429,West,car,520,72,-3.191,-3.903,2.3,3,0.41
20603,1518,West,car,674,372,4.753,-4.949,28.1,2,0.913
20603,1512,South,car,1191,611,4.043,8.322,8.4,2,0.891
20603,1521,West,car,240,632,8.489,6.653,22.2,1,0.886
20603,1510,West,car,953,226,3.494,-9.815,6.4,3,0.855
20603,1451,East,car,878,170,2.374,2.265,0.0,2,0.797
20603,1488,East,car,843,156,1.135,1.846,0.1,1,0.748
20603,1470,South,car,1152,493,1.815,1.964,0.2,1,0.726
20603,1480,West,car,596,116,-1.252,-5.149,3.4,3,0.707
20603,1530,West,car,54,576,6.154,13.726,10.8,2,0.706
20603,1511,West,car,711,639,9.642,-4.085,14.1,1,0.665
20603,1493,West,car,1034,172,3.006,-11.063,1.5,3,0.579
20603,1420,South,car,956,689,0.799,14.333,0.0,3,0.579
20603,1429,West,car,520,71,-3.207,-3.898,2.2,3,0.323
20603,1531,East,car,1057,192,8.738,9.838,19.3,3,0.251
20604,1518,West,car,683,367,4.7,-5.124,27.6,2,0.913
20604,1521,West,car,245,631,8.476,6.494,21.1,1,0.887
20604,1512,South,car,1189,609,3.976,8.276,8.6,2,0.869
20604,1510,West,car,957,225,3.503,-9.861,6.2,3,0.858
20604,1530,West,car,56,573,6.058,13.591,11.1,2,0.826
20604,1451,East,car,878,170,2.375,2.268,0.0,2,0.786
20604,1488,East,car,843,156,1.134,1.847,0.1,1,0.74
20604,1470,South,car,1151,493,1.797,2.02,0.4,1,0.704
20604,1480,West,car,596,115,-1.273,-5.15,3.4,3,0.694
20604,1420,South,car,956,689,0.799,14.333,0.0,3,0.598
20604,1493,West,car,1034,171,2.983,-11.07,1.5,3,0.59
20604,1511,West,car,729,637,9.646,-4.386,14.1,1,0.542
20604,1531,East,car,1057,193,8.773,9.698,15.6,3,0.441
20604,1429,West,car,518,71,-3.231,-3.869,2.2,3,0.298
20605,1518,West,car,693,363,4.667,-5.321,27.0,2,0.919
20605,1521,West,car,257,629,8.465,6.096,21.8,1,0.908
20605,1510,West,car,958,224,3.483,-9.889,6.0,3,0.843
20605,1512,South,car,1189,607,3.947,8.173,8.9,2,0.8
20605,1451,East,car,878,170,2.374,2.267,0.0,2,0.798
20605,1480,West,car,594,113,-1.329,-5.126,3.5,3,0.767
20605,1511,West,car,735,641,9.706,-4.463,14.2,1,0.757
20605,1488,East,car,843,156,1.133,1.849,0.1,1,0.746
20605,1470,South,car,1152,493,1.8,2.001,0.3,1,0.713
20605,1420,South,car,956,689,0.799,14.333,0.0,3,0.6
20605,1530,West,car,61,570,6.02,13.37,12.0,2,0.597
20605,1493,West,car,1035,171,2.982,-11.077,1.5,3,0.467
20605,1531,East,car,1057,193,8.794,9.822,15.3,3,0.398
20605,1523,East,car,1018,246,8.357,2.675,13.2,3,0.388
20606,1518,West,car,702,359,4.644,-5.496,26.5,2,0.919
20606,1521,West,car,265,627,8.434,5.854,22.0,1,0.892
20606,1510,West,car,961,222,3.468,-9.926,5.8,3,0.861
20606,1530,West,car,65,569,6.016,13.168,12.7,2,0.855
20606,1512,South,car,1188,606,3.893,8.131,9.0,2,0.833
20606,1529,West,car,33,662,8.582,14.9,0.0,1,0.818
20606,1451,East,car,878,170,2.374,2.268,0.0,2,0.793
20606,1488,East,car,843,156,1.133,1.85,0.1,1,0.745
20606,1480,West,car,593,113,-1.36,-5.113,3.5,3,0.738
20606,1470,South,car,1152,493,1.807,1.966,0.2,1,0.686
20606,1420,South,car,956,689,0.799,14.333,0.0,3,0.518
20606,1511,West,car,743,641,9.73,-4.58,14.2,1,0.515
20606,1493,West,car,1035,170,2.974,-11.082,1.5,3,0.481
20606,1531,East,car,1058,191,8.776,10.08,16.3,3,0.4
20607,1521,West,car,274,624,8.413,5.547,22.5,1,0.888
20607,1518,West,car,712,356,4.624,-5.669,26.1,2,0.884
20607,1510,West,car,964,220,3.447,-9.977,5.7,3,0.843
20607,1512,South,car,1187,605,3.847,8.083,9.1,2,0.831
20607,1530,West,car,70,569,6.043,12.963,13.2,2,0.815
20607,1451,East,car,878,170,2.373,2.267,0.0,2,0.807
20607,1511,West,car,749,645,9.803,-4.658,14.0,1,0.788
20607,1529,West,car,33,664,8.632,14.868,6.0,1,0.785
20607,1488,East,car,843,156,1.132,1.851,0.1,1,0.754
20607,1480,West,car,592,111,-1.406,-5.094,3.6,3,0.705
20607,1470,South,car,1152,493,1.82,1.954,0.1,1,0.704
20607,1493,West,car,1036,171,2.987,-11.091,1.5,3,0.557
20607,1420,South,car,956,689,0.798,14.333,0.0,3,0.488
20607,1531,East,car,1058,191,8.787,10.072,14.8,3,0.476
20608,1518,West,car,720,352,4.6,-5.828,25.5,3,0.895
20608,1521,West,car,283,623,8.397,5.285,22.8,1,0.883
20608,1530,West,car,74,568,6.031,12.758,13.7,2,0.859
20608,1512,South,car,1186,604,3.803,8.017,9.2,2,0.837
20608,1510,West,car,966,219,3.432,-10.006,5.6,3,0.826
20608,1451,East,car,878,170,2.374,2.267,0.0,2,0.8
20608,1511,West,car,756,648,9.857,-4.752,13.9,1,0.779
20608,1529,West,car,35,663,8.597,14.783,5.9,1,0.766
20608,1488,East,car,843,156,1.132,1.851,0.1,1,0.744
20608,1470,South,car,1153,493,1.822,1.913,0.0,1,0.722
20608,1480,West,car,591,111,-1.418,-5.086,3.5,3,0.706
20608,1531,East,car,1059,191,8.807,10.251,15.1,3,0.477
20608,1420,South,car,956,689,0.797,14.334,0.0,3,0.433
20608,1493,West,car,1037,170,2.988,-11.098,1.4,3,0.319
20608,1523,East,car,1021,241,8.376,3.128,13.4,3,0.274
20609,1518,West,car,729,349,4.584,-5.989,25.0,3,0.901
20609,1521,West,car,292,621,8.385,5.001,23.1,1,0.895
20609,1530,West,car,78,567,6.017,12.566,14.1,2,0.867
20609,1512,South,car,1185,602,3.756,7.948,9.3,2,0.844
20609,1529,West,car,38,663,8.607,14.658,8.2,1,0.829
20609,1451,East,car,878,170,2.373,2.268,0.0,2,0.782
20609,1488,East,car,843,156,1.132,1.851,0.1,1,0.732
20609,1511,West,car,764,651,9.909,-4.852,13.8,1,0.728
20609,1510,West,car,969,217,3.415,-10.053,5.4,3,0.726
20609,1480,West,car,590,110,-1.47,-5.063,3.6,3,0.71
20609,1470,South,car,1153,493,1.821,1.899,0.1,1,0.706
20609,1420,South,car,956,689,0.797,14.333,0.0,3,0.452
20609,1531,East,car,1059,189,8.778,10.441,15.4,3,0.411
20609,1523,East,car,1022,238,8.347,3.393,14.0,3,0.358
20609,1493,West,car,1037,169,2.974,-11.11,1.4,3,0.351
20610,1518,West,car,738,345,4.55,-6.154,24.4,3,0.898
20610,1521,West,car,301,619,8.363,4.721,23.5,1,0.879
20610,1530,West,car,83,566,6.029,12.361,14.4,2,0.865
20610,1512,South,car,1184,601,3.722,7.87,9.3,2,0.831
20610,1529,West,car,40,663,8.615,14.551,8.8,1,0.794
20610,1451,East,car,878,170,2.374,2.268,0.0,2,0.774
20610,1510,West,car,970,215,3.395,-10.083,5.3,3,0.771
20610,1511,West,car,769,653,9.959,-4.914,13.5,1,0.759
20610,1480,West,car,588,109,-1.485,-5.037,3.6,3,0.732
20610,1488,East,car,843,156,1.133,1.85,0.1,1,0.728
20610,1470,South,car,1153,493,1.819,1.893,0.1,1,0.711
20610,1531,East,car,1059,188,8.766,10.589,15.3,3,0.46
20610,1420,South,car,956,689,0.798,14.333,0.0,3,0.38
20611,1518,West,car,747,342,4.527,-6.307,23.8,3,0.922
20611,1530,West,car,88,566,6.052,12.121,15.0,2,0.897
20611,1521,West,car,310,617,8.345,4.45,23.8,1,0.889
20611,1512,South,car,1184,598,3.682,7.693,9.5,2,0.851
20611,1529,West,car,43,662,8.616,14.42,9.7,1,0.841
20611,1451,East,car,878,170,2.374,2.266,0.0,2,0.802
20611,1510,West,car,972,214,3.391,-10.107,5.1,3,0.771
20611,1511,West,car,776,655,9.992,-5.014,13.4,1,0.749
20611,1488,East,car,843,156,1.133,1.851,0.1,1,0.748
20611,1480,West,car,587,109,-1.512,-5.021,3.6,3,0.721
20611,1470,South,car,1153,493,1.831,1.851,0.3,1,0.718
20611,1531,East,car,1059,187,8.736,10.715,15.1,3,0.418
20611,1493,West,car,1038,169,2.972,-11.122,1.3,3,0.315
20612,1518,West,car,755,338,4.49,-6.459,23.3,3,0.937
20612,1530,West,car,94,564,6.03,11.876,15.5,2,0.89
20612,1521,West,car,316,614,8.306,4.269,23.7,1,0.877
20612,1512,South,car,1182,597,3.625,7.681,9.5,2,0.824
20612,1529,West,car,45,663,8.642,14.341,9.4,1,0.816
20612,1451,East,car,878,170,2.374,2.267,0.0,2,0.796
20612,1510,West,car,974,213,3.385,-10.141,5.0,3,0.778
20612,1480,West,car,586,108,-1.543,-4.997,3.6,3,0.753
20612,1488,East,car,843,156,1.133,1.849,0.1,1,0.74
20612,1470,South,car,1153,492,1.83,1.822,0.4,1,0.719
20612,1511,West,car,782,656,10.023,-5.091,13.2,1,0.619
20612,1531,East,car,1060,187,8.777,10.782,14.7,3,0.495
20612,1420,South,car,952,689,0.766,14.339,0.0,3,0.31
20613,1518,West,car,762,334,4.453,-6.588,22.6,3,0.916
20613,1530,West,car,99,563,6.037,11.669,15.8,2,0.893
20613,1512,South,car,1181,594,3.577,7.561,9.6,2,0.879
20613,1521,West,car,328,612,8.296,3.926,24.3,1,0.842
20613,1529,West,car,52,663,8.655,13.981,13.3,1,0.814
20613,1511,West,car,789,658,10.061,-5.193,13.1,1,0.805
20613,1451,East,car,878,170,2.375,2.266,0.0,2,0.804
20613,1488,East,car,843,156,1.133,1.847,0.1,1,0.755
20613,1480,West,car,585,107,-1.575,-4.988,3.6,3,0.74
20613,1470,South,car,1153,492,1.826,1.812,0.4,1,0.737
20613,1510,West,car,976,212,3.37,-10.168,4.9,3,0.725
20613,1531,East,car,1060,187,8.771,10.855,14.3,3,0.517
20614,1530,West,car,104,561,6.023,11.447,16.1,2,0.904
20614,1518,West,car,770,330,4.424,-6.739,22.1,3,0.9
20614,1521,West,car,339,610,8.283,3.62,24.6,1,0.882
20614,1512,South,car,1180,593,3.534,7.527,10.6,2,0.877
20614,1529,West,car,55,662,8.653,13.856,13.2,1,0.813
20614,1451,East,car,878,170,2.374,2.267,0.0,2,0.797
20614,1488,East,car,843,156,1.133,1.847,0.1,1,0.75
20614,1480,West,car,584,107,-1.58,-4.966,3.5,3,0.731
20614,1470,South,car,1153,492,1.813,1.794,0.5,1,0.731
20614,1511,West,car,790,659,10.08,-5.205,12.6,1,0.721
20614,1510,West,car,978,211,3.359,-10.2,4.8,3,0.641
20614,1531,East,car,1061,186,8.795,10.986,14.2,3,0.457
20615,1518,West,car,778,327,4.409,-6.875,21.6,3,0.916
20615,1530,West,car,110,559,5.997,11.192,16.5,2,0.893
20615,1521,West,car,347,607,8.239,3.365,24.8,1,0.893
20615,1512,South,car,1179,592,3.489,7.51,10.1,2,0.884
20615,1529,West,car,58,662,8.666,13.707,13.4,1,0.811
20615,1451,East,car,878,170,2.375,2.266,0.0,2,0.808
20615,1511,West,car,784,661,10.097,-5.1,11.9,1,0.806
20615,1480,West,car,583,106,-1.619,-4.954,3.6,3,0.784
20615,1488,East,car,843,156,1.134,1.847,0.0,1,0.753
20615,1470,South,car,1153,491,1.81,1.75,0.6,1,0.73
20615,1510,West,car,982,208,3.335,-10.258,4.8,3,0.578
20615,1531,East,car,1061,186,8.786,11.138,14.3,3,0.388
20615,1420,South,car,956,689,0.794,14.33,0.0,3,0.353
20616,1518,West,car,786,324,4.389,-7.001,21.0,3,0.925
20616,1521,West,car,358,604,8.203,3.073,25.1,1,0.898
20616,1530,West,car,114,557,5.968,10.986,16.7,2,0.897
20616,1512,South,car,1178,591,3.449,7.431,9.9,2,0.893
20616,1451,East,car,878,170,2.375,2.266,0.0,2,0.808
20616,1529,West,car,62,662,8.676,13.52,13.9,1,0.797
20616,1511,West,car,790,662,10.125,-5.192,11.7,1,0.785
20616,1480,West,car,581,105,-1.672,-4.93,3.7,3,0.766
20616,1488,East,car,843,156,1.135,1.846,0.1,1,0.745
20616,1470,South,car,1153,491,1.816,1.763,0.6,1,0.741
20616,1510,West,car,983,207,3.324,-10.276,4.6,3,0.707
20616,1420,South,car,956,689,0.794,14.332,0.0,3,0.394
20616,1531,East,car,1061,185,8.783,11.276,14.2,3,0.354
20617,1518,West,car,793,320,4.344,-7.128,20.4,3,0.927
20617,1530,West,car,121,556,5.963,10.695,17.2,2,0.909
20617,1521,West,car,368,600,8.159,2.797,25.5,1,0.904
20617,1512,South,car,1177,589,3.409,7.367,9.9,2,0.901
20617,1529,West,car,65,661,8.665,13.42,13.6,1,0.866
20617,1451,East,car,878,170,2.375,2.266,0.0,2,0.807
20617,1480,West,car,580,104,-1.693,-4.915,3.6,3,0.79
20617,1510,West,car,985,207,3.33,-10.296,4.4,3,0.742
20617,1488,East,car,843,156,1.135,1.845,0.1,1,0.741
20617,1470,South,car,1153,492,1.817,1.767,0.6,1,0.738
20617,1511,West,car,781,664,10.135,-5.046,10.6,1,0.621
20617,1420,South,car,955,689,0.791,14.334,0.0,3,0.522
20617,1531,East,car,1061,184,8.765,11.359,14.0,3,0.379
20618,1530,West,car,126,555,5.977,10.484,17.4,2,0.917
20618,1518,West,car,800,317,4.337,-7.247,19.8,3,0.899
20618,1512,South,car,1177,589,3.389,7.327,9.3,2,0.897
20618,1521,West,car,379,598,8.137,2.489,25.9,1,0.878
20618,1529,West,car,67,661,8.672,13.335,13.2,1,0.828
20618,1451,East,car,878,170,2.375,2.266,0.0,2,0.8
20618,1511,West,car,786,665,10.163,-5.113,10.2,1,0.792
20618,1480,West,car,579,104,-1.719,-4.903,3.6,3,0.775
20618,1488,East,car,843,156,1.135,1.844,0.1,1,0.744
20618,1470,South,car,1153,492,1.83,1.772,0.4,1,0.719
20618,1510,West,car,989,207,3.358,-10.348,4.4,3,0.666
20618,1420,South,car,956,689,0.795,14.333,0.0,3,0.498
20618,1531,East,car,1061,184,8.763,11.43,13.7,3,0.363
20618,1524,East,car,960,185,4.909,4.677,0.1,3,0.333
20619,1530,West,car,133,553,5.969,10.202,17.8,2,0.922
20619,1521,West,car,389,595,8.107,2.224,26.2,1,0.915
20619,1518,West,car,807,314,4.311,-7.373,19.3,3,0.911
20619,1512,South,car,1176,587,3.346,7.28,9.2,2,0.907
20619,1529,West,car,69,661,8.664,13.221,13.0,1,0.873
20619,1511,West,car,792,666,10.188,-5.202,10.1,1,0.837
20619,1451,East,car,878,170,2.375,2.266,0.0,2,0.807
20619,1480,West,car,579,103,-1.733,-4.888,3.5,3,0.763
20619,1470,South,car,1154,492,1.834,1.776,0.4,1,0.763
20619,1488,East,car,843,156,1.135,1.842,0.1,1,0.744
20619,1510,West,car,989,206,3.339,-10.355,4.2,3,0.588
20619,1420,South,car,956,689,0.797,14.334,0.0,3,0.499
20619,1531,East,car,1062,184,8.804,11.522,13.5,3,0.448
20619,1524,East,car,960,185,4.914,4.668,0.1,3,0.346
20620,1521,West,car,399,592,8.073,1.957,26.2,1,0.908
20620,1512,South,car,1175,586,3.308,7.22,9.1,2,0.905
20620,1530,West,car,139,552,5.966,9.955,18.1,2,0.9
20620,1518,West,car,813,311,4.289,-7.474,18.6,3,0.891
20620,1511,West,car,799,667,10.214,-5.29,9.9,1,0.862
20620,1451,East,car,878,170,2.375,2.265,0.0,2,0.795
20620,1529,West,car,79,661,8.707,12.772,15.3,1,0.772
20620,1470,South,car,1154,492,1.834,1.769,0.5,1,0.763
20620,1488,East,car,843,156,1.136,1.841,0.1,1,0.737
20620,1480,West,car,577,102,-1.775,-4.87,3.6,3,0.675
20620,1420,South,car,956,689,0.798,14.335,0.0,3,0.471
20620,1531,East,car,1062,184,8.796,11.495,12.8,3,0.424
20620,1524,East,car,960,185,4.916,4.666,0.1,3,0.277
20621,1512,South,car,1174,585,3.272,7.2,8.9,2,0.907
20621,1530,West,car,144,551,5.964,9.757,18.1,2,0.899
20621,1511,West,car,806,668,10.238,-5.387,8.8,1,0.898
20621,1518,West,car,819,308,4.255,-7.578,18.1,3,0.888
20621,1521,West,car,409,589,8.04,1.692,26.4,1,0.843
20621,1529,West,car,84,661,8.724,12.583,15.6,1,0.83
20621,1451,East,car,878,170,2.375,2.265,0.0,2,0.793
20621,1470,South,car,1154,492,1.828,1.745,0.3,1,0.766
20621,1488,East,car,843,156,1.135,1.842,0.1,1,0.736
20621,1480,West,car,576,102,-1.797,-4.847,3.6,3,0.673
20621,1510,West,car,992,202,3.281,-10.41,4.1,3,0.468
20621,1420,South,car,955,689,0.789,14.336,0.0,3,0.429
20621,1531,East,car,1063,181,8.75,12.001,14.3,3,0.361
20621,1524,East,car,961,185,4.925,4.659,0.1,3,0.305
20622,1530,West,car,151,548,5.944,9.467,18.5,2,0.919
20622,1518,West,car,826,304,4.229,-7.691,17.6,3,0.91
20622,1512,South,car,1173,584,3.236,7.19,8.6,2,0.908
20622,1511,West,car,813,670,10.263,-5.476,8.6,1,0.865
20622,1529,West,car,88,661,8.726,12.392,15.8,1,0.855
20622,1521,West,car,420,588,8.061,1.417,26.4,1,0.846
20622,1451,East,car,878,170,2.375,2.265,0.0,2,0.805
20622,1470,South,car,1154,491,1.824,1.715,0.5,1,0.767
20622,1480,West,car,574,101,-1.823,-4.816,3.6,3,0.743
20622,1488,East,car,843,156,1.135,1.842,0.1,1,0.736
20622,1420,South,car,955,689,0.791,14.333,0.0,3,0.473
20622,1510,West,car,992,201,3.271,-10.423,4.0,3,0.386
20622,1531,East,car,1062,181,8.725,12.058,14.0,3,0.372
20622,1524,East,car,961,185,4.924,4.657,0.1,3,0.315
20623,1530,West,car,159,545,5.909,9.175,19.2,2,0.931
20623,1518,West,car,832,301,4.207,-7.795,17.1,3,0.927
20623,1512,South,car,1173,582,3.203,7.056,8.1,2,0.828
20623,1511,West,car,819,671,10.291,-5.566,8.4,1,0.826
20623,1521,West,car,431,585,8.027,1.124,26.7,1,0.821
20623,1451,East,car,878,170,2.374,2.265,0.0,2,0.812
20623,1529,West,car,92,661,8.738,12.212,15.9,1,0.787
20623,1470,South,car,1154,491,1.822,1.705,0.6,1,0.765
20623,1488,East,car,843,156,1.134,1.844,0.1,1,0.747
20623,1480,West,car,573,101,-1.852,-4.805,3.6,3,0.694
20623,1420,South,car,956,689,0.795,14.326,0.0,3,0.499
20623,1531,East,car,1063,180,8.755,12.166,13.9,3,0.478
20623,1510,West,car,995,201,3.277,-10.448,3.9,3,0.367
20623,1524,East,car,961,185,4.922,4.657,0.1,3,0.316
20624,1530,West,car,167,544,5.905,8.863,19.9,2,0.937
20624,1518,West,car,838,299,4.187,-7.89,16.5,3,0.926
20624,1521,West,car,442,581,7.971,0.858,26.8,1,0.919
20624,1529,West,car,97,660,8.724,12.015,16.2,1,0.845
20624,1451,East,car,878,170,2.375,2.263,0.0,2,0.819
20624,1512,South,car,1172,582,3.178,7.087,7.7,2,0.797
20624,1488,East,car,843,156,1.134,1.843,0.1,1,0.754
20624,1470,South,car,1154,491,1.821,1.695,0.6,1,0.746
20624,1511,West,car,825,672,10.316,-5.635,9.6,1,0.53
20624,1480,West,car,572,101,-1.868,-4.784,3.6,3,0.509
20624,1531,East,car,1063,180,8.746,12.269,13.7,3,0.488
20624,1420,South,car,954,689,0.785,14.329,0.0,3,0.457
20624,1510,West,car,996,200,3.272,-10.463,3.7,3,0.432
20624,1524,East,car,961,185,4.926,4.651,0.0,3,0.271
20625,1518,West,car,843,296,4.162,-7.989,16.1,3,0.935
20625,1521,West,car,453,576,7.918,0.577,27.0,1,0.928
20625,1530,West,car,173,542,5.898,8.614,20.4,2,0.919
20625,1529,West,car,101,660,8.753,11.833,16.3,1,0.88
20625,1451,East,car,878,170,2.375,2.263,0.0,2,0.82
20625,1512,South,car,1171,580,3.147,6.976,7.9,2,0.806
20625,1488,East,car,843,156,1.135,1.843,0.1,1,0.758
20625,1470,South,car,1154,491,1.825,1.696,0.7,1,0.738
20625,1510,West,car,999,200,3.278,-10.502,3.7,3,0.584
20625,1480,West,car,572,100,-1.891,-4.779,3.4,3,0.512
20625,1511,West,car,853,673,10.363,-6.024,10.5,1,0.495
20625,1531,East,car,1063,180,8.751,12.265,13.3,3,0.478
20625,1524,East,car,961,185,4.925,4.652,0.0,3,0.271
20626,1530,West,car,181,540,5.898,8.339,21.1,2,0.934
20626,1518,West,car,849,293,4.133,-8.083,15.6,3,0.924
20626,1521,West,car,464,576,7.937,0.309,27.1,1,0.909
20626,1529,West,car,106,660,8.761,11.658,16.3,1,0.868
20626,1512,South,car,1171,579,3.13,6.897,8.1,2,0.843
20626,1451,East,car,878,170,2.375,2.263,0.0,2,0.823
20626,1488,East,car,843,156,1.135,1.843,0.1,1,0.756
20626,1470,South,car,1154,491,1.82,1.678,0.8,1,0.748
20626,1480,West,car,570,99,-1.918,-4.756,3.5,3,0.615
20626,1511,West,car,858,675,10.387,-6.08,10.4,1,0.572
20626,1510,West,car,999,195,3.205,-10.53,3.7,3,0.519
20626,1531,East,car,1063,179,8.738,12.424,13.4,3,0.452
20626,1420,South,car,956,689,0.793,14.317,0.0,3,0.295
20627,1518,West,car,854,290,4.119,-8.171,15.1,3,0.934
20627,1521,West,car,476,570,7.855,0.018,27.3,1,0.927
20627,1530,West,car,188,539,5.902,8.062,21.4,2,0.901
20627,1529,West,car,110,658,8.738,11.464,16.5,1,0.847
20627,1512,South,car,1171,578,3.118,6.849,7.9,2,0.809
20627,1451,East,car,878,170,2.375,2.264,0.0,2,0.802
20627,1480,West,car,570,99,-1.935,-4.753,3.4,3,0.779
20627,1488,East,car,843,156,1.135,1.844,0.1,1,0.736
20627,1470,South,car,1154,491,1.818,1.655,0.8,1,0.72
20627,1510,West,car,1000,194,3.189,-10.548,3.6,3,0.613
20627,1531,East,car,1063,178,8.725,12.485,12.8,3,0.37
20627,1511,West,car,862,676,10.414,-6.127,10.1,1,0.267
20628,1518,West,car,859,288,4.097,-8.251,14.6,3,0.931
20628,1530,West,car,197,536,5.886,7.729,22.1,2,0.931
20628,1521,West,car,491,562,7.737,-0.351,27.8,1,0.908
20628,1529,West,car,116,658,8.733,11.234,16.8,1,0.861
20628,1512,South,car,1170,576,3.077,6.794,7.7,2,0.837
20628,1451,East,car,878,170,2.375,2.263,0.0,2,0.798
20628,1488,East,car,843,156,1.135,1.843,0.0,1,0.733
20628,1480,West,car,570,99,-1.944,-4.743,3.4,3,0.716
20628,1470,South,car,1154,491,1.824,1.662,0.9,1,0.709
20628,1511,West,car,906,678,10.479,-6.706,11.6,1,0.573
20628,1510,West,car,1000,193,3.171,-10.558,3.5,3,0.491
20628,1531,East,car,1063,178,8.722,12.523,12.6,3,0.352
20629,1518,West,car,865,286,4.086,-8.339,14.1,3,0.938
20629,1521,West,car,498,558,7.675,-0.535,27.6,1,0.912
20629,1529,West,car,122,658,8.764,10.984,17.2,1,0.852
20629,1512,South,car,1169,575,3.035,6.751,7.6,2,0.835
20629,1451,East,car,878,170,2.375,2.263,0.0,2,0.799
20629,1488,East,car,843,156,1.136,1.843,0.0,1,0.738
20629,1470,South,car,1154,491,1.818,1.657,0.9,1,0.723
20629,1530,West,car,204,535,5.878,7.489,22.7,2,0.706
20629,1480,West,car,568,98,-1.973,-4.726,3.3,3,0.701
20629,1511,West,car,900,680,10.499,-6.621,10.9,1,0.603
20629,1510,West,car,1003,194,3.206,-10.59,3.4,3,0.488
20629,1531,East,car,1063,178,8.673,12.588,12.4,3,0.365
20630,1518,West,car,869,283,4.06,-8.417,13.7,3,0.934
20630,1530,West,car,213,532,5.863,7.153,23.4,2,0.924
20630,1521,West,car,510,554,7.639,-0.815,27.6,1,0.907
20630,1529,West,car,127,657,8.765,10.782,17.3,1,0.848
20630,1512,South,car,1169,575,3.025,6.749,7.2,2,0.797
20630,1451,East,car,878,170,2.373,2.264,0.0,2,0.797
20630,1480,West,car,567,97,-2.009,-4.704,3.4,3,0.745
20630,1488,East,car,843,156,1.136,1.842,0.0,1,0.735
20630,1470,South,car,1154,491,1.822,1.658,1.0,1,0.704
20630,1511,West,car,915,681,10.534,-6.807,11.1,1,0.373
20630,1510,West,car,1003,192,3.181,-10.599,3.3,3,0.296
20631,1521,West,car,522,551,7.621,-1.076,27.7,1,0.935
20631,1518,West,car,874,280,4.04,-8.498,13.3,3,0.935
20631,1530,West,car,221,530,5.847,6.869,23.3,2,0.923
20631,1529,West,car,133,657,8.762,10.554,17.5,1,0.879
20631,1451,East,car,878,170,2.368,2.253,0.0,2,0.817
20631,1480,West,car,565,96,-2.052,-4.675,3.4,3,0.763
20631,1488,East,car,843,156,1.144,1.823,0.1,1,0.749
20631,1470,South,car,1153,490,1.806,1.685,0.9,1,0.732
20631,1512,South,car,1168,573,2.992,6.675,7.2,2,0.713
20631,1511,West,car,917,682,10.548,-6.822,10.6,1,0.496
20632,1518,West,car,879,278,4.021,-8.572,12.8,3,0.917
20632,1530,West,car,229,527,5.833,6.575,24.8,2,0.886
20632,1521,West,car,533,546,7.563,-1.334,27.9,1,0.882
20632,1529,West,car,139,656,8.76,10.328,17.7,1,0.83
20632,1451,East,car,878,170,2.368,2.252,0.1,2,0.823
20632,1488,East,car,843,156,1.143,1.823,0.1,1,0.76
20632,1480,West,car,564,95,-2.078,-4.662,3.3,3,0.744
20632,1470,South,car,1153,490,1.799,1.711,0.9,1,0.738
20632,1512,South,car,1167,573,2.972,6.704,6.7,2,0.548
20632,1511,West,car,919,684,10.571,-6.839,10.1,1,0.447
20632,1510,West,car,1004,190,3.146,-10.62,3.1,3,0.432
20632,1531,East,car,1065,175,8.747,13.238,13.2,3,0.34
20633,1521,West,car,544,540,7.472,-1.594,28.3,1,0.94
20633,1518,West,car,884,276,4.011,-8.648,12.5,3,0.924
20633,1530,West,car,238,524,5.799,6.269,25.4,2,0.902
20633,1529,West,car,144,655,8.747,10.133,17.8,1,0.875
20633,1451,East,car,878,170,2.369,2.252,0.1,2,0.815
20633,1488,East,car,843,156,1.144,1.823,0.1,1,0.755
20633,1480,West,car,563,95,-2.102,-4.645,3.4,3,0.751
20633,1470,South,car,1153,490,1.799,1.683,1.2,1,0.696
20633,1511,West,car,928,685,10.599,-6.951,9.5,1,0.48
20633,1512,South,car,1166,573,2.927,6.721,6.5,2,0.363
20634,1521,West,car,565,535,7.441,-2.03,28.4,1,0.93
20634,1518,West,car,889,273,3.985,-8.727,12.1,3,0.924
